YEAR,DOY,T2M_MAX,T2M_MIN,T2MDEW,PRECTOTCORR,RH2M,WS2M,GWETPROF,GWETTOP
1995,10,26.23,7.45,5.83,0.0,56.32,2.14,0.58,0.57
1995,11,25.07,9.83,6.0,0.0,55.88,1.85,0.58,0.56
1995,12,25.64,10.19,8.05,0.0,62.29,2.15,0.58,0.55
1995,13,25.8,9.06,4.74,0.0,49.28,2.26,0.58,0.54
1995,14,27.59,10.69,8.18,0.0,56.51,2.43,0.58,0.53
1995,15,27.99,12.05,12.13,0.0,67.29,1.86,0.57,0.53
1995,16,27.36,13.05,11.74,0.66,65.92,1.65,0.57,0.52
1995,17,26.12,13.01,12.98,1.01,72.61,3.18,0.57,0.53
1995,18,26.67,11.93,9.41,0.0,63.79,3.39,0.57,0.53
1995,19,27.57,10.23,5.12,0.0,46.88,2.39,0.57,0.51
1995,20,29.47,10.79,5.41,0.0,45.48,1.58,0.56,0.5
1995,21,30.29,11.0,4.74,0.0,43.29,1.64,0.56,0.49
1995,22,29.46,10.77,5.73,0.0,47.27,2.19,0.56,0.48
1995,23,28.48,9.96,2.59,0.0,40.98,2.29,0.56,0.47
1995,24,28.76,9.4,0.5,0.0,33.67,2.18,0.56,0.47
1995,25,28.85,9.57,3.98,0.0,44.31,1.56,0.55,0.46
1995,26,29.35,10.12,4.34,0.0,40.34,1.58,0.55,0.46
1995,27,29.09,11.93,6.05,0.0,42.76,1.83,0.55,0.46
1995,28,29.05,12.01,5.84,0.0,43.59,2.22,0.55,0.45
1995,29,29.05,12.22,5.18,0.0,42.43,2.45,0.55,0.45
1995,30,29.57,12.19,5.2,0.0,39.92,2.09,0.55,0.44
1995,31,30.19,12.71,7.82,0.0,43.77,1.88,0.54,0.44
1995,32,31.12,15.97,11.59,0.0,52.1,1.85,0.54,0.44
1995,33,32.06,16.53,12.44,0.0,54.1,1.93,0.54,0.43
1995,34,31.22,16.7,11.75,0.12,53.79,1.73,0.54,0.43
1995,35,31.05,14.96,9.12,0.28,48.57,1.71,0.54,0.44
1995,36,31.76,13.23,5.26,0.0,37.81,1.58,0.54,0.43
1995,37,33.05,17.93,12.03,0.0,48.0,2.06,0.54,0.42
1995,38,32.47,18.2,13.09,0.0,50.98,2.4,0.53,0.42
1995,39,32.75,16.92,11.79,0.0,50.92,1.59,0.53,0.41
1995,40,33.65,16.06,8.64,0.0,42.98,1.74,0.53,0.41
1995,41,34.29,15.32,5.48,0.0,35.7,1.65,0.53,0.4
1995,42,34.3,14.99,7.37,0.0,40.44,1.86,0.53,0.4
1995,43,32.68,17.67,10.28,0.0,47.69,2.0,0.53,0.4
1995,44,31.69,15.43,10.29,0.0,53.85,2.19,0.52,0.4
1995,45,29.69,14.85,13.36,0.0,68.21,2.41,0.52,0.4
1995,46,29.71,11.81,7.56,0.0,57.18,2.27,0.52,0.4
1995,47,32.73,11.12,3.86,0.0,40.09,1.98,0.52,0.39
1995,48,31.89,13.73,4.81,0.0,42.83,2.1,0.52,0.39
1995,49,31.52,13.06,6.55,0.0,50.42,1.7,0.52,0.39
1995,50,31.7,13.18,7.69,0.0,53.05,1.87,0.52,0.39
1995,51,33.27,12.85,7.37,0.0,49.79,1.8,0.52,0.38
1995,52,34.2,13.41,3.07,0.0,33.15,1.83,0.51,0.38
1995,53,32.91,14.46,5.74,0.0,38.31,2.35,0.51,0.37
1995,54,31.52,12.88,3.88,0.0,39.2,2.32,0.51,0.37
1995,55,33.45,11.54,-0.35,0.0,30.97,1.64,0.51,0.36
1995,56,34.62,13.14,3.29,0.0,37.31,2.29,0.51,0.35
1995,57,31.94,14.2,8.6,0.0,55.76,2.36,0.51,0.35
1995,58,30.13,13.48,13.18,0.0,69.95,2.83,0.51,0.35
1995,59,32.27,15.12,11.63,0.0,61.11,2.13,0.51,0.35
1995,60,34.14,14.3,7.94,0.0,46.06,2.24,0.51,0.34
1995,61,35.5,14.15,5.04,0.0,38.68,1.71,0.51,0.33
1995,62,35.93,15.38,5.53,0.0,34.63,2.19,0.5,0.32
1995,63,36.74,16.36,4.7,0.0,29.97,2.17,0.5,0.31
1995,64,34.53,17.09,6.34,0.0,35.56,2.36,0.5,0.3
1995,65,33.8,14.6,8.69,0.0,47.96,2.56,0.5,0.3
1995,66,33.93,14.65,7.86,0.0,42.24,2.14,0.5,0.29
1995,67,35.06,15.7,8.75,0.0,42.57,2.15,0.5,0.29
1995,68,33.63,16.4,7.57,0.0,40.55,2.4,0.5,0.28
1995,69,34.04,15.21,-1.06,0.0,23.27,2.17,0.5,0.28
1995,70,35.18,14.49,0.26,0.0,22.52,2.24,0.5,0.27
1995,71,36.07,15.88,4.27,0.0,27.48,2.16,0.5,0.26
1995,72,35.97,18.62,8.68,0.0,35.91,2.03,0.5,0.25
1995,73,36.76,19.12,12.12,0.62,42.57,1.96,0.5,0.27
1995,74,33.26,21.39,14.45,0.34,49.96,2.37,0.5,0.27
1995,75,35.84,20.28,13.82,0.01,47.42,2.4,0.5,0.28
1995,76,35.87,19.58,11.62,0.0,40.92,2.22,0.5,0.27
1995,77,36.69,18.67,9.55,0.0,36.36,2.27,0.5,0.26
1995,78,38.07,21.4,8.19,0.01,29.04,1.89,0.5,0.25
1995,79,38.0,22.74,8.64,0.01,27.81,1.64,0.5,0.24
1995,80,38.63,21.61,6.24,0.0,24.26,2.23,0.5,0.23
1995,81,37.72,22.01,5.64,0.0,23.02,2.08,0.5,0.23
1995,82,38.56,23.33,6.87,0.0,24.49,1.91,0.49,0.22
1995,83,39.06,23.39,8.83,0.04,28.63,2.84,0.49,0.22
1995,84,36.45,20.47,10.18,0.14,38.1,3.13,0.49,0.22
1995,85,34.12,17.41,11.88,0.0,52.89,2.56,0.49,0.22
1995,86,35.43,15.55,9.43,0.02,52.8,2.03,0.49,0.22
1995,87,36.46,16.01,12.27,0.0,55.68,2.55,0.49,0.21
1995,88,36.1,17.76,13.14,0.0,57.21,2.84,0.49,0.21
1995,89,34.83,18.36,13.42,0.0,56.99,3.09,0.49,0.21
1995,90,35.43,15.82,11.82,0.0,54.93,2.55,0.49,0.21
1995,91,35.79,16.11,10.74,0.0,50.36,2.56,0.49,0.21
1995,92,35.94,15.03,9.49,0.0,48.02,2.32,0.49,0.21
1995,93,38.83,18.59,6.46,0.0,29.04,1.9,0.49,0.2
1995,94,38.97,21.25,-0.39,0.09,15.7,2.57,0.49,0.2
1995,95,38.79,20.27,0.45,0.01,18.35,2.16,0.49,0.19
1995,96,39.08,21.21,1.4,0.0,20.97,1.94,0.49,0.18
1995,97,38.42,17.73,2.71,0.0,26.49,2.32,0.49,0.18
1995,98,36.88,16.32,7.16,0.0,39.65,2.86,0.49,0.18
1995,99,36.41,16.77,12.13,0.0,52.51,2.84,0.49,0.18
1995,100,38.98,19.34,13.5,0.0,48.01,2.58,0.49,0.17
1995,101,39.22,23.62,10.44,0.0,32.4,2.5,0.49,0.17
1995,102,40.2,23.0,9.02,0.0,28.88,1.98,0.49,0.17
1995,103,39.2,22.23,6.91,0.0,27.74,2.72,0.49,0.17
1995,104,36.91,19.28,7.55,0.0,35.9,2.95,0.49,0.16
1995,105,36.7,18.03,7.56,0.0,38.02,2.81,0.49,0.16
1995,106,36.58,17.12,10.27,0.0,48.15,2.6,0.49,0.16
1995,107,35.94,18.49,8.56,0.0,39.49,2.16,0.49,0.16
1995,108,38.89,20.44,8.08,0.04,28.32,2.04,0.49,0.16
1995,109,34.02,23.73,14.02,0.01,42.16,2.59,0.49,0.16
1995,110,35.71,22.4,14.06,4.11,45.27,2.45,0.49,0.2
1995,111,38.03,21.77,14.19,3.06,45.17,2.03,0.5,0.39
1995,112,38.48,21.15,8.94,0.54,33.46,2.48,0.5,0.36
1995,113,39.56,20.49,7.02,0.0,27.4,2.44,0.49,0.31
1995,114,39.24,24.18,6.52,0.0,24.6,2.1,0.49,0.27
1995,115,39.9,21.49,9.27,0.0,29.44,2.71,0.49,0.25
1995,116,40.51,23.01,8.18,0.0,25.77,2.11,0.49,0.23
1995,117,40.83,24.51,11.94,0.0,31.48,2.11,0.49,0.22
1995,118,38.15,27.49,13.18,0.02,32.81,1.83,0.49,0.21
1995,119,36.18,25.83,14.06,0.17,38.27,1.96,0.49,0.21
1995,120,36.63,23.79,16.57,9.88,49.96,1.29,0.49,0.35
1995,121,36.29,21.83,17.33,5.15,54.47,1.63,0.5,0.53
1995,122,35.02,23.58,15.9,0.67,49.68,1.18,0.5,0.46
1995,123,38.41,22.34,14.7,0.06,43.42,1.75,0.5,0.43
1995,124,36.89,24.83,15.27,2.08,44.3,1.67,0.5,0.41
1995,125,38.99,22.58,11.84,0.64,38.55,2.14,0.5,0.42
1995,126,39.7,22.93,11.86,0.0,34.35,1.23,0.5,0.35
1995,127,37.65,24.9,16.34,0.1,45.66,2.19,0.5,0.32
1995,128,37.94,24.8,15.59,0.1,43.64,3.18,0.49,0.3
1995,129,38.44,23.76,15.97,1.83,47.17,2.88,0.5,0.33
1995,130,37.23,22.32,17.95,0.88,58.67,3.33,0.49,0.33
1995,131,35.46,22.35,18.26,1.15,62.29,4.28,0.5,0.35
1995,132,35.74,21.74,17.77,0.12,61.83,4.48,0.49,0.33
1995,133,37.11,21.22,18.51,0.25,62.77,4.02,0.49,0.31
1995,134,34.93,21.27,17.77,0.04,61.7,4.38,0.49,0.3
1995,135,34.36,21.67,18.91,0.1,67.25,5.53,0.49,0.29
1995,136,32.89,21.99,18.66,0.0,67.46,5.06,0.49,0.28
1995,137,33.87,21.42,17.06,0.0,62.26,4.79,0.49,0.28
1995,138,33.95,20.91,15.9,0.0,59.67,4.55,0.49,0.27
1995,139,33.73,20.19,15.71,0.0,60.19,3.61,0.49,0.26
1995,140,34.96,20.1,15.1,0.0,58.06,3.49,0.49,0.25
1995,141,34.4,20.29,16.06,0.0,59.17,3.61,0.49,0.24
1995,142,32.79,20.3,15.71,0.0,59.65,3.53,0.49,0.23
1995,143,35.27,19.96,14.9,0.0,55.83,2.93,0.49,0.23
1995,144,35.43,20.29,14.98,0.0,52.68,2.64,0.49,0.22
1995,145,36.92,21.59,16.49,0.0,51.32,2.53,0.49,0.21
1995,146,36.57,23.09,18.61,8.7,59.0,2.06,0.49,0.34
1995,147,33.26,22.57,19.4,1.5,66.25,2.16,0.5,0.5
1995,148,37.88,21.88,17.82,0.03,58.45,2.31,0.5,0.43
1995,149,35.89,24.22,17.01,0.39,53.71,2.44,0.5,0.39
1995,150,34.7,22.55,18.58,0.09,60.89,3.17,0.5,0.37
1995,151,36.41,22.66,18.51,0.17,60.08,4.0,0.49,0.35
1995,152,37.8,22.2,17.68,0.03,55.81,3.83,0.49,0.32
1995,153,38.68,22.54,16.7,0.0,53.68,3.85,0.49,0.3
1995,154,38.03,23.51,17.98,0.0,56.25,4.06,0.49,0.28
1995,155,36.37,23.04,18.8,0.0,61.2,4.33,0.49,0.26
1995,156,35.85,22.93,19.38,0.0,62.27,4.47,0.49,0.25
1995,157,35.63,23.24,19.4,0.0,62.98,4.67,0.49,0.25
1995,158,35.87,23.29,19.62,0.0,63.76,4.96,0.49,0.24
1995,159,35.32,23.46,19.81,0.0,64.07,4.84,0.49,0.23
1995,160,35.42,22.88,18.88,0.0,61.23,4.57,0.49,0.23
1995,161,31.89,23.1,19.39,0.0,65.59,4.78,0.49,0.23
1995,162,34.44,22.79,18.98,0.0,63.55,4.53,0.49,0.22
1995,163,34.89,23.22,20.1,0.44,64.98,4.17,0.49,0.23
1995,164,34.46,23.21,19.81,0.09,64.23,2.24,0.49,0.23
1995,165,27.77,22.29,21.27,8.78,79.08,3.42,0.49,0.37
1995,166,30.67,21.46,20.37,11.81,76.6,3.12,0.5,0.57
1995,167,29.46,22.76,21.82,3.32,80.14,3.85,0.51,0.55
1995,168,29.43,23.74,21.97,5.05,80.96,4.54,0.51,0.54
1995,169,28.77,22.5,21.34,5.07,80.79,4.72,0.52,0.55
1995,170,31.07,22.09,20.46,1.07,75.7,4.66,0.52,0.51
1995,171,31.09,21.86,20.55,0.78,74.8,4.33,0.52,0.48
1995,172,31.03,23.18,21.25,2.91,75.66,4.7,0.52,0.49
1995,173,30.51,22.75,21.31,10.65,78.32,4.37,0.52,0.58
1995,174,31.78,22.06,20.95,2.46,75.72,4.13,0.52,0.54
1995,175,31.94,22.23,21.03,3.39,76.75,3.92,0.52,0.53
1995,176,32.36,22.53,21.04,1.28,75.68,3.73,0.52,0.51
1995,177,29.13,22.81,21.68,3.84,81.68,3.49,0.52,0.53
1995,178,30.84,22.9,21.7,4.61,80.39,3.81,0.53,0.56
1995,179,30.7,22.68,21.26,0.5,78.08,3.75,0.53,0.51
1995,180,28.19,22.72,21.84,44.35,85.61,4.06,0.54,0.72
1995,181,25.2,21.95,20.96,10.69,86.76,4.96,0.57,0.72
1995,182,27.65,22.17,21.59,0.71,84.98,5.64,0.57,0.61
1995,183,29.81,22.68,21.55,0.69,80.97,5.67,0.57,0.58
1995,184,30.29,22.47,21.42,1.68,79.71,5.24,0.57,0.57
1995,185,30.59,21.99,21.41,1.01,78.94,4.19,0.57,0.56
1995,186,31.34,22.58,21.29,2.31,77.29,3.67,0.57,0.56
1995,187,31.02,22.28,21.15,0.48,77.57,3.6,0.56,0.54
1995,188,28.23,22.21,20.98,0.44,82.33,3.25,0.56,0.54
1995,189,28.66,21.91,21.77,6.89,85.1,3.23,0.56,0.59
1995,190,30.8,23.0,22.14,5.74,81.62,3.6,0.57,0.62
1995,191,29.6,22.85,22.09,3.76,83.29,5.05,0.57,0.58
1995,192,28.41,23.1,22.2,10.85,85.49,4.96,0.58,0.65
1995,193,28.15,22.99,21.96,11.54,84.98,6.29,0.58,0.68
1995,194,27.46,22.98,22.24,39.15,87.22,5.82,0.6,0.8
1995,195,28.33,22.38,21.91,16.38,86.64,5.35,0.63,0.77
1995,196,25.93,22.58,21.76,13.75,88.51,5.3,0.63,0.75
1995,197,26.74,21.87,21.49,14.56,88.03,6.08,0.64,0.76
1995,198,26.23,22.37,21.7,20.2,88.64,6.67,0.65,0.79
1995,199,25.69,22.01,21.35,19.62,88.59,6.59,0.67,0.81
1995,200,25.04,22.16,21.77,42.5,90.79,6.38,0.69,0.88
1995,201,26.36,21.8,21.64,51.14,88.97,7.35,0.73,0.93
1995,202,25.26,22.29,21.95,49.39,92.49,6.26,0.77,0.95
1995,203,26.42,22.26,21.8,19.03,90.2,4.88,0.79,0.88
1995,204,25.43,21.62,21.48,17.98,91.19,4.43,0.8,0.88
1995,205,25.79,20.64,21.14,7.97,90.19,4.87,0.81,0.85
1995,206,27.31,21.78,21.28,5.25,87.26,5.44,0.81,0.82
1995,207,27.4,21.58,21.55,19.73,87.46,4.98,0.81,0.86
1995,208,27.85,21.44,21.65,13.87,87.8,4.31,0.82,0.86
1995,209,27.92,21.78,21.79,2.59,88.54,3.66,0.82,0.82
1995,210,27.36,21.68,21.97,3.79,90.31,3.07,0.82,0.83
1995,211,26.07,21.97,21.87,7.89,91.42,4.07,0.82,0.84
1995,212,27.25,22.26,21.99,11.51,88.56,4.52,0.83,0.85
1995,213,25.96,22.05,21.69,2.48,90.32,4.75,0.83,0.83
1995,214,26.75,22.22,21.66,3.67,89.02,5.55,0.83,0.83
1995,215,25.17,21.7,21.43,7.26,90.31,5.43,0.83,0.84
1995,216,26.49,21.29,21.43,10.1,89.61,4.64,0.83,0.85
1995,217,27.71,21.38,21.69,3.85,88.29,4.46,0.83,0.83
1995,218,27.79,21.67,21.46,1.53,87.46,4.59,0.83,0.82
1995,219,26.24,21.39,21.06,2.19,89.05,5.44,0.83,0.82
1995,220,27.06,21.49,21.16,0.74,87.44,5.52,0.83,0.81
1995,221,27.82,21.44,21.36,0.87,86.99,4.62,0.82,0.8
1995,222,27.87,21.15,21.44,1.41,87.03,2.93,0.82,0.8
1995,223,28.63,20.71,21.53,0.78,86.89,2.37,0.81,0.8
1995,224,27.66,21.57,21.39,3.98,87.56,2.97,0.81,0.81
1995,225,27.85,21.24,21.06,1.42,85.84,4.53,0.81,0.8
1995,226,26.95,21.37,21.08,0.65,86.97,4.96,0.8,0.79
1995,227,27.66,21.42,21.1,2.43,86.17,4.34,0.8,0.79
1995,228,27.73,20.75,21.01,1.55,86.58,3.32,0.8,0.79
1995,229,28.17,19.94,20.72,0.86,85.36,2.55,0.79,0.78
1995,230,28.55,20.72,21.12,1.81,85.8,2.92,0.79,0.78
1995,231,27.48,20.79,20.92,0.63,86.37,3.02,0.79,0.77
1995,232,27.05,20.5,20.62,0.57,86.29,3.11,0.78,0.77
1995,233,28.28,20.38,21.13,1.06,86.64,3.0,0.78,0.77
1995,234,28.52,20.48,21.29,0.91,86.24,2.96,0.78,0.76
1995,235,27.06,20.84,21.06,0.33,87.15,2.47,0.77,0.76
1995,236,28.05,20.49,20.8,0.23,84.29,2.25,0.77,0.75
1995,237,28.81,20.41,21.06,0.77,84.4,2.48,0.76,0.74
1995,238,27.89,21.06,21.04,1.37,85.09,3.1,0.76,0.74
1995,239,27.87,21.45,21.51,3.97,86.4,4.12,0.76,0.75
1995,240,27.44,22.25,21.75,7.17,88.09,4.25,0.76,0.77
1995,241,25.69,22.25,21.5,7.83,88.62,4.56,0.76,0.79
1995,242,27.95,21.85,21.97,11.1,88.4,4.2,0.76,0.8
1995,243,25.56,22.62,22.53,32.54,92.86,4.72,0.78,0.88
1995,244,23.46,21.23,21.27,35.32,93.36,5.34,0.81,0.92
1995,245,26.15,22.52,22.48,32.88,93.29,5.3,0.82,0.9
1995,246,24.56,20.74,21.25,90.81,92.3,5.36,0.86,0.97
1995,247,26.14,20.31,20.58,15.87,89.38,4.01,0.88,0.91
1995,248,26.37,19.86,20.36,2.45,88.24,3.33,0.88,0.87
1995,249,27.3,20.84,21.13,4.54,88.22,3.43,0.87,0.87
1995,250,25.6,17.63,19.55,12.74,88.47,2.39,0.88,0.88
1995,251,26.54,17.35,19.42,2.07,87.86,1.92,0.88,0.86
1995,252,27.27,18.96,19.93,0.77,86.55,1.74,0.87,0.85
1995,253,27.15,18.43,19.35,0.13,84.59,1.78,0.86,0.84
1995,254,26.55,19.92,19.24,1.45,83.51,1.26,0.86,0.84
1995,255,28.99,19.37,21.04,6.28,85.67,1.52,0.86,0.85
1995,256,28.39,21.87,22.3,33.4,89.28,1.13,0.87,0.92
1995,257,25.99,22.14,22.3,39.77,92.17,1.61,0.89,0.95
1995,258,27.1,21.72,22.19,14.11,91.13,2.73,0.9,0.91
1995,259,27.89,21.0,21.93,0.65,89.25,2.98,0.9,0.88
1995,260,27.96,20.97,21.66,0.37,88.09,2.49,0.9,0.87
1995,261,26.73,20.9,21.51,2.92,90.23,2.45,0.89,0.87
1995,262,26.76,20.45,21.17,0.47,90.26,2.13,0.89,0.86
1995,263,27.77,20.52,21.45,0.05,89.17,2.59,0.89,0.86
1995,264,27.61,20.26,21.05,0.01,87.97,2.31,0.88,0.85
1995,265,27.47,19.66,20.51,0.07,87.67,2.38,0.88,0.85
1995,266,27.2,19.67,20.72,3.95,89.0,2.34,0.87,0.85
1995,267,27.35,19.6,20.67,2.84,88.59,1.96,0.87,0.85
1995,268,27.15,19.91,20.85,0.63,88.49,2.12,0.87,0.84
1995,269,24.75,21.17,21.27,0.44,92.38,2.18,0.86,0.84
1995,270,28.26,20.81,21.31,1.28,87.87,1.53,0.86,0.84
1995,271,28.08,20.72,21.67,17.77,88.69,1.53,0.86,0.88
1995,272,28.45,20.93,21.63,1.73,87.47,1.62,0.87,0.85
1995,273,29.0,21.16,21.99,1.86,86.65,1.39,0.86,0.84
1995,274,29.23,20.65,21.32,7.6,81.96,1.75,0.86,0.86
1995,275,29.93,20.24,20.92,4.28,79.51,1.65,0.86,0.85
1995,276,28.2,20.71,21.41,1.56,86.97,1.11,0.86,0.84
1995,277,27.17,21.12,21.74,4.69,89.49,1.41,0.86,0.85
1995,278,28.43,20.89,21.69,15.4,86.37,1.5,0.86,0.87
1995,279,30.74,19.83,20.4,0.7,78.55,1.62,0.86,0.84
1995,280,29.68,20.17,20.78,4.05,80.05,1.69,0.85,0.84
1995,281,30.03,20.91,20.23,3.88,77.84,1.47,0.85,0.84
1995,282,29.65,18.69,18.05,0.15,73.93,2.05,0.85,0.82
1995,283,27.98,18.82,20.49,9.18,84.92,1.54,0.85,0.85
1995,284,27.26,20.76,21.96,7.89,88.85,1.46,0.85,0.86
1995,285,26.07,21.54,22.25,12.71,93.31,2.11,0.86,0.87
1995,286,27.71,20.56,21.31,3.14,88.77,1.88,0.86,0.85
1995,287,27.05,20.41,20.99,0.51,89.24,2.23,0.86,0.84
1995,288,27.16,20.08,21.16,5.53,90.04,1.47,0.85,0.85
1995,289,26.33,20.48,21.0,1.2,90.66,1.56,0.85,0.84
1995,290,28.35,20.31,21.48,1.11,88.47,1.96,0.85,0.83
1995,291,28.34,20.67,21.88,2.84,88.87,2.16,0.85,0.83
1995,292,27.36,19.71,20.72,7.6,86.78,1.48,0.85,0.85
1995,293,28.12,17.75,18.6,0.49,82.12,1.98,0.85,0.83
1995,294,28.21,15.39,14.97,0.0,70.24,2.53,0.84,0.82
1995,295,28.47,16.1,17.26,0.0,76.0,3.23,0.84,0.81
1995,296,27.55,20.07,20.13,0.99,84.02,3.0,0.83,0.81
1995,297,28.54,19.44,20.07,3.66,83.38,3.3,0.83,0.82
1995,298,28.43,19.21,19.51,0.2,80.7,2.74,0.82,0.81
1995,299,28.77,18.1,17.57,0.02,74.17,2.48,0.82,0.8
1995,300,27.86,17.36,15.42,0.0,72.02,2.46,0.82,0.79
1995,301,28.82,15.75,14.43,0.0,67.91,2.44,0.81,0.79
1995,302,28.94,16.02,15.15,0.0,69.51,2.19,0.8,0.78
1995,303,29.15,15.81,15.49,0.0,71.19,1.66,0.8,0.78
1995,304,29.16,14.91,14.64,0.0,67.41,1.55,0.8,0.77
1995,305,28.87,15.72,15.05,0.0,70.61,2.1,0.79,0.77
1995,306,27.97,14.79,13.72,0.0,68.58,2.35,0.79,0.76
1995,307,27.63,14.09,12.67,0.0,65.89,2.27,0.78,0.76
1995,308,27.42,12.0,11.52,0.0,64.64,1.68,0.78,0.76
1995,309,27.3,12.08,12.45,0.0,66.37,1.52,0.77,0.75
1995,310,27.22,12.88,12.16,0.0,65.21,1.78,0.77,0.75
1995,311,27.64,12.48,11.92,0.0,65.17,1.82,0.76,0.74
1995,312,27.71,12.58,12.3,0.0,68.9,2.07,0.76,0.74
1995,313,27.2,11.95,11.92,0.0,66.52,1.71,0.75,0.74
1995,314,26.05,15.75,14.48,0.0,73.44,1.25,0.75,0.73
1995,315,27.92,13.89,15.77,0.0,79.55,1.1,0.75,0.73
1995,316,28.92,14.92,15.74,0.0,74.27,1.23,0.74,0.73
1995,317,29.57,15.54,15.39,0.0,70.67,1.44,0.74,0.72
1995,318,28.79,14.03,13.19,0.0,66.83,1.92,0.73,0.72
1995,319,28.5,12.83,10.98,0.0,61.79,1.92,0.73,0.71
1995,320,27.75,11.74,9.98,0.0,58.52,1.75,0.73,0.71
1995,321,27.4,11.13,10.15,0.0,59.9,1.44,0.72,0.71
1995,322,28.11,12.84,13.49,0.0,70.92,1.55,0.72,0.7
1995,323,27.97,12.52,10.32,0.0,59.72,2.18,0.71,0.7
1995,324,27.72,12.24,11.57,0.01,64.04,1.88,0.71,0.69
1995,325,28.13,14.14,15.66,0.0,76.06,1.74,0.71,0.69
1995,326,24.46,17.74,17.4,0.27,83.62,1.38,0.7,0.7
1995,327,25.46,17.0,16.75,0.64,80.35,3.0,0.7,0.69
1995,328,24.25,16.08,16.07,0.61,81.0,2.35,0.7,0.69
1995,329,27.48,16.8,15.54,0.02,74.17,1.29,0.7,0.69
1995,330,27.6,14.28,14.36,0.0,73.2,1.26,0.69,0.68
1995,331,26.79,15.3,15.25,0.1,73.87,1.15,0.69,0.67
1995,332,25.14,17.01,15.62,0.01,75.32,0.76,0.69,0.67
1995,333,26.35,15.79,16.22,0.0,80.12,1.22,0.68,0.67
1995,334,28.23,14.39,15.47,0.0,76.67,1.35,0.68,0.66
1995,335,27.92,14.58,14.49,0.0,71.51,1.59,0.68,0.66
1995,336,27.32,14.82,14.27,0.0,72.02,1.3,0.67,0.65
1995,337,26.95,15.09,14.51,0.0,74.87,1.38,0.67,0.65
1995,338,27.03,13.78,12.7,0.0,69.56,1.41,0.67,0.64
1995,339,28.25,12.36,10.0,0.0,57.97,1.48,0.66,0.63
1995,340,28.29,12.39,12.0,0.0,63.28,1.55,0.66,0.63
1995,341,28.18,14.28,13.87,0.0,69.54,1.56,0.66,0.63
1995,342,27.37,13.06,9.68,0.0,56.99,2.3,0.65,0.62
1995,343,26.61,12.21,9.96,0.0,59.37,1.9,0.65,0.62
1995,344,26.62,11.75,10.46,0.0,61.92,1.55,0.65,0.61
1995,345,27.67,11.69,9.24,0.0,55.04,1.73,0.64,0.61
1995,346,27.76,12.8,10.76,0.0,62.16,2.64,0.64,0.6
1995,347,28.27,12.39,10.13,0.0,56.92,1.53,0.64,0.6
1995,348,28.32,11.97,10.72,0.0,58.41,1.02,0.64,0.59
1995,349,28.55,13.62,10.3,0.0,56.92,1.11,0.63,0.59
1995,350,28.44,12.22,10.63,0.0,57.23,1.56,0.63,0.58
1995,351,28.78,12.83,10.58,0.0,57.22,1.82,0.63,0.58
1995,352,28.72,13.15,10.71,0.0,58.2,1.99,0.62,0.57
1995,353,28.69,13.62,11.1,0.0,58.83,2.29,0.62,0.57
1995,354,28.48,13.11,9.85,0.0,55.3,1.82,0.62,0.56
1995,355,27.83,12.74,9.65,0.0,54.48,1.61,0.62,0.56
1995,356,28.65,13.08,10.89,0.0,59.81,1.4,0.61,0.56
1995,357,28.4,12.39,11.06,0.0,62.44,1.54,0.61,0.55
1995,358,26.51,13.72,10.86,0.0,62.24,1.45,0.61,0.55
1995,359,26.62,10.51,8.55,0.0,58.99,1.36,0.61,0.54
1995,360,27.6,13.16,12.96,0.0,67.61,2.27,0.6,0.54
1995,361,28.3,13.92,12.79,0.0,64.1,1.82,0.6,0.54
1995,362,28.0,13.91,12.38,0.0,63.21,1.81,0.6,0.53
1995,363,27.57,14.66,14.07,0.0,71.09,2.17,0.6,0.53
1995,364,26.69,15.49,15.16,0.0,76.45,1.27,0.59,0.53
1995,365,26.53,15.76,15.13,0.0,76.78,1.3,0.59,0.52
1996,1,27.29,14.78,15.1,0.0,77.58,1.22,0.59,0.52
1996,2,25.66,14.88,14.95,0.0,79.13,1.12,0.59,0.52
1996,3,27.76,13.43,13.56,0.01,72.84,1.48,0.59,0.51
1996,4,28.91,13.79,13.16,0.0,70.13,1.72,0.59,0.51
1996,5,28.5,13.75,14.65,0.0,75.89,1.68,0.58,0.5
1996,6,28.41,14.23,13.97,0.0,73.95,1.88,0.58,0.5
1996,7,28.54,12.82,12.07,0.0,66.93,1.51,0.58,0.49
1996,8,29.03,13.48,12.56,0.0,66.19,1.71,0.58,0.49
1996,9,28.98,13.51,12.92,0.0,70.23,1.92,0.58,0.48
1996,10,27.9,14.18,13.54,0.0,72.6,1.67,0.57,0.48
1996,11,28.74,14.02,12.1,0.0,63.48,1.3,0.57,0.48
1996,12,29.41,13.87,9.83,0.0,55.15,1.51,0.57,0.47
1996,13,29.4,13.03,9.48,0.0,57.07,1.45,0.57,0.47
1996,14,28.84,13.82,12.9,0.0,70.47,1.95,0.57,0.46
1996,15,26.14,15.1,14.69,0.0,78.44,2.64,0.56,0.46
1996,16,27.28,14.63,15.12,0.52,78.84,1.94,0.56,0.47
1996,17,28.54,11.49,9.85,0.0,63.87,1.85,0.56,0.46
1996,18,29.75,10.9,4.28,0.0,45.54,1.89,0.56,0.45
1996,19,29.85,9.65,2.82,0.0,41.63,1.57,0.56,0.45
1996,20,29.98,9.78,2.27,0.0,39.69,1.69,0.56,0.44
